ITEMID,LABEL,ABBREVIATION,UNITNAME,PARAM_TYPE,LOWNORMALVALUE,HIGHNORMALVALUE,LINKSTO,CATEGORY,FLUID,COUNT,USE_IN_BENCHMARK
229723,Ultrasound Images printed (PACath),Ultrasound Images printed (PACath),,Text,,,chartevents,PA Line Insertion,,0,0
229724,Ultrasound Images probe covered (PACath),Ultrasound Images probe covered (PACath),,Text,,,chartevents,PA Line Insertion,,0,0
229725,Ultrasound Images stored (PACath),Ultrasound Images stored (PACath),,Text,,,chartevents,PA Line Insertion,,0,0
229726,Ultrasound Images uploaded (PACath),Ultrasound Images uploaded (PACath),,Text,,,chartevents,PA Line Insertion,,0,0
229727,Ultrasound Images used for preproc assess (PACath),Ultrasound Images used for preproc assess (PACath),,Text,,,chartevents,PA Line Insertion,,0,0
229728,18 Gauge Dressing Change,18 Gauge Dressing Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,98892,0
229729,18 Gauge Cap Change,18 Gauge Cap Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,92477,0
229730,14 Gauge Dressing Change,14 Gauge Dressing Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,1120,0
229731,16 Gauge Dressing Change,16 Gauge Dressing Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,20123,0
229732,20 Gauge Dressing Change,20 Gauge Dressing Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,179284,0
229733,22 Gauge Dressing Change,22 Gauge Dressing Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,48255,0
229734,24 Gauge Dressing Change,24 Gauge Dressing Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,655,0
229735,RIC Dressing Change,RIC Dressing Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,268,0
229736,14 Gauge Cap Change,14 Gauge Cap Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,1028,0
229737,16 Gauge Cap Change,16 Gauge Cap Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,19037,0
229738,20 Gauge Cap Change,20 Gauge Cap Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,166228,0
229739,22 Gauge Cap Change,22 Gauge Cap Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,44800,0
229740,24 Gauge Cap Change,24 Gauge Cap Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,571,0
229741,RIC Cap Change,RIC Cap Change,,Date and time,,,datetimeevents,Access Lines - Peripheral,,255,0
229742,Activity / Mobility (RN Daily Mobility Goal),RN Daily Mobility Goal,,Text,,,chartevents,Treatments,,19700,0
229743,Trigger Initiated by,Trigger Initiated by,,Text,,,chartevents,Triggers Note,,0,0
229744,Reason for Trigger,Reason for Trigger,,Text,,,chartevents,Triggers Note,,0,0
229745,Cognitive Aid Card,Cognitive Aid Card,,Text,,,chartevents,Triggers Note,,0,0
229746,Card Used,Card Used,,Text,,,chartevents,Triggers Note,,0,0
229747,Attending Notified,Attending Notified,,Text,,,chartevents,Triggers Note,,0,0
229748,Team members at bedside,Team members at bedside,,Text,,,chartevents,Triggers Note,,0,0
229755,Trigger Initiated,Trigger Initiated,,Processes,,,procedureevents,3-Significant Events,,245,0
229760,Epoprostenol (Veletri),Epoprostenol (Veletri),ng,Solution,,,inputevents,Medications,,982,0
229761,Creatinine (whole blood),Creatinine (whole blood),,Numeric,,,chartevents,Labs,,3307,0
229764,Angiotensin II (Giapreza),Angiotensin II (Giapreza),ng,Solution,,,inputevents,Medications,,296,0
229765,Anxiety/Irritability (COWS),Anxiety/Irritability,,Text,,,chartevents,Toxicology,,1173,0
229766,Bone/Joint Aches (COWS),Bone/Joint Aches,,Text,,,chartevents,Toxicology,,1156,0
229767,GI Upset (COWS),GI Upset,,Text,,,chartevents,Toxicology,,1160,0
229768,Gooseflesh Skin (COWS),Gooseflesh Skin,,Text,,,chartevents,Toxicology,,1166,0
229769,Pupil Size (COWS),Pupil Size,,Text,,,chartevents,Toxicology,,1165,0
229770,Resting Pulse Rate (COWS),Resting Pulse Rate,,Text,,,chartevents,Toxicology,,1170,0
229771,Restlessness (COWS),Restlessness,,Text,,,chartevents,Toxicology,,1178,0
229772,Runny Nose/Tearing (COWS),Runny Nose/Tearing,,Text,,,chartevents,Toxicology,,1167,0
229773,Sweating (COWS),Sweating,,Text,,,chartevents,Toxicology,,1174,0
229774,Tremor (COWS),Tremor.,,Text,,,chartevents,Toxicology,,1169,0
229775,Yawning (COWS),Yawning,,Text,,,chartevents,Toxicology,,1169,0
229781,Bivalirudin (Angiomax) (Impella),Bivalirudin (Angiomax) (Impella),mg,Solution,,,inputevents,Medications,,35,0
229782,Estimated Blood Loss (CVL),EBL (CVL),mL,Numeric,,,chartevents,CVL Insertion,,0,0
229783,Estimated Blood Loss (A-line),EBL (A-line),mL,Numeric,,,chartevents,Arterial Line Insertion,,0,0
229784,Code Status (Intubation),Code Status (Intubation),,Text,,,chartevents,Intubation,,0,0
229786,Preoxygenation (Intubation),Preoxygenation (Intubation),,Text,,,chartevents,Intubation,,0,0
229787,Rigid Stylette (Intubation),Rigid Stylette (Intubation),,Text,,,chartevents,Intubation,,0,0
229788,Rocuronium (Intubation),Rocuronium (Intubation),mg,Numeric,,,chartevents,Intubation,,0,0
229789,Phenylephrine (Intubation),Phenylephrine (Intubation),mcg,Numeric,,,chartevents,Intubation,,0,0
229790,Estimated Blood Loss (Bronch),EBL (Bronch),mL,Numeric,,,chartevents,Bronchoscopy,,0,0
229791,Estimated Blood Loss (GenProc),EBL (GenProc),mL,Numeric,,,chartevents,Generic Proc Note,,0,0
229792,Estimated Blood Loss (Intub),EBL (Intub),mL,Numeric,,,chartevents,Intubation,,0,0
229793,Estimated Blood Loss (LP),EBL (LP),mL,Numeric,,,chartevents,Lumbar Puncture,,0,0
229794,Estimated Blood Loss (MBAL),EBL (MBAL),mL,Numeric,,,chartevents,Bronchoscopy,,0,0
229795,Estimated Blood Loss (Para),EBL (Para),mL,Numeric,,,chartevents,Paracentesis,,0,0
229796,Estimated Blood Loss (PACath),EBL (PACath),mL,Numeric,,,chartevents,PA Line Insertion,,0,0
229797,Estimated Blood Loss (PICC),EBL (PICC),mL,Numeric,,,chartevents,PICC Line Insertion,,0,0
229798,Estimated Blood Loss (Thora),EBL (Thora),mL,Numeric,,,chartevents,Thoracentesis,,0,0
229813,Reason for Trigger (RN),Reason for Trigger (RN),,Text,,,chartevents,RNTriggerNote,,335,0
229819,Backup Controller (VAD),Backup Controller (VAD),,Text,,,chartevents,Durable VAD,,7142,0
229821,Device (VAD),Device (VAD),,Text,,,chartevents,Durable VAD,,10273,0
229822,Driveline Lock Engaged (VAD),Driveline Lock Engaged (VAD),,Text,,,chartevents,Durable VAD,,7459,0
229823,Flow (VAD),Flow (VAD),L/min,Numeric,,,chartevents,Durable VAD,,10040,0
229824,HCT (VAD),HCT (VAD),,Numeric,,,chartevents,Durable VAD,,5191,0
229825,High Watts Alarm (VAD),High Watts Alarm (VAD),,Numeric,,,chartevents,Durable VAD,,936,0
229826,Low Flow Alarm (VAD),Low Flow Alarm (VAD),,Numeric,,,chartevents,Durable VAD,,1609,0
229827,Mean BP (VAD),Mean BP (VAD),mmHg,Numeric,,,chartevents,Durable VAD,,8924,0
229828,Pulsatility Index (VAD),Pulsatility Index (VAD),,Numeric,,,chartevents,Durable VAD,,9023,0
229829,Speed (VAD),Speed (VAD),RPM,Numeric,,,chartevents,Durable VAD,,10074,0
229830,System controller in primary mode (VAD),System controller in primary mode (VAD),,Text,,,chartevents,Durable VAD,,6371,0
229831,System power module and self test (VAD),System power module and self test (VAD),,Text,,,chartevents,Durable VAD,,1056,0
229832,ZzWaveform Variability (VAD)old,ZzWaveform Variability (VAD)old,,Numeric,,,chartevents,Durable VAD,,0,0
229833,ZzWaveform Variability (VAD),ZzWaveform Variability (VAD),,Text,,,chartevents,Durable VAD,,0,0
229834,Waveform Peak (VAD),Waveform Peak (VAD),,Numeric,,,chartevents,Durable VAD,,427,0
229835,Waveform Trough (VAD),Waveform Trough (VAD),,Numeric,,,chartevents,Durable VAD,,429,0
229836,Low Speed Limit (VAD),Low Speed Limit (VAD),,Text,,,chartevents,Durable VAD,,5,0
229837,Other Imaging Reviewed in OMR,Other Imaging Reviewed in OMR,,Checkbox,,,chartevents,MD Progress Note,,0,0
229838,Other Labs Reviewed in OMR,Other Labs Reviewed in OMR,,Checkbox,,,chartevents,MD Progress Note,,0,0
229839,Other Micro / Path Reviewed in OMR,Other Micro / Path Reviewed in OMR,,Checkbox,,,chartevents,MD Progress Note,,0,0
229840,Circuit Configuration (CH),Circuit Configuration (CH),,Text,,,chartevents,ECMO,,5837,0
229842,Flow (CH),Flow (CH),L/min,Numeric,,,chartevents,ECMO,,4227,0
229843,Flow Alarm (Hi) (CH),Flow Alarm (Hi) (CH),,Numeric,,,chartevents,ECMO,,3740,0
229844,Flow Alarm (Lo) (CH),Flow Alarm (Lo) (CH),,Numeric,,,chartevents,ECMO,,3741,0
229845,Speed (CH),Speed (CH),RPM,Numeric,,,chartevents,ECMO,,4232,0
229846,Sweep (CH),Sweep (CH),,Text,,,chartevents,ECMO,,4232,0
229847,SvO2 Alarm (Lo) (CH),SvO2 Alarm (Lo) (CH),,Numeric,,,chartevents,ECMO,,1942,0
229848,Pven Alarm (Low) (CH),Pven Alarm (Low) (CH),,Numeric,,,chartevents,ECMO,,2159,0
229849,Part Alarm (Hi) (CH),Part Alarm (Hi) (CH),,Numeric,,,chartevents,ECMO,,2159,0
229850,Pven (CH),Pven (CH),,Numeric,,,chartevents,ECMO,,4189,0
229851,Part (CH),Part (CH),,Numeric,,,chartevents,ECMO,,4186,0
229852,Delta P (CH),Delta P (CH),,Numeric,,,chartevents,ECMO,,4178,0
229853,Art Bubble (CH),Art Bubble (CH),,Checkbox,,,chartevents,ECMO,,1019,0
229854,Pressures Off (CH),Pressures Off (CH),,Checkbox,,,chartevents,ECMO,,1120,0
229855,Delta P Alarm (CH),Delta P Alarm (CH),,Numeric,,,chartevents,ECMO,,2274,0
229858,Therapeutic Bed,Therapeutic Bed,,Text,,,chartevents,Treatments,,638280,0
229859,Power (Watts) (VAD),Power (Watts) (VAD),,Numeric,,,chartevents,Durable VAD,,9865,0
229861,Sodium Acetate.,Sodium Acetate.,mEq,Solution,,,inputevents,Medications,,72,0
229862,Forehead SpO2 Sensor in Place,Forehead SpO2 Sensor in Place,,Checkbox,,,chartevents,Routine Vital Signs,,1169,0
229863,Forehead Sensor Position Changed,Forehead Sensor Position Changed,,Checkbox,,,chartevents,Routine Vital Signs,,881,0
229864,Pressure Injury Location,Pressure Injury Location,,Text,,,chartevents,Skin - Assessment,,2412,0
229865,No Pressure Injury Present,No Pressure Injury Present,,Checkbox,,,chartevents,Skin - Assessment,,11490,0
229866,Checklist,Checklist,,Text,,,chartevents,Skin - Assessment,,0,0
229868,Risk Factors for Pressure Injury,Risk Factors for Pressure Injury,,Text,,,chartevents,Skin - Assessment,,36188,0
229869,Pressure Injury Prevention Interventions,Pressure Injury Prevention Interventions,,Text,,,chartevents,Skin - Assessment,,0,0
229872,Flutter Valve,Flutter Valve,,Checkbox,,,chartevents,Treatments,,462,0
229873,Emergency Equipment at bedside (CH),Emergency Equipment at bedside (CH),,Text,,,chartevents,ECMO,,1990,0
229874,Flow Sensor repositioned (CH),Flow Sensor repositioned (CH),,Text,,,chartevents,ECMO,,2376,0
229875,Oxygenator visible (CH),Oxygenator visible (CH),,Text,,,chartevents,ECMO,,3303,0
229876,Pump plugged into RED outlet (CH),Pump plugged into RED outlet (CH),,Text,,,chartevents,ECMO,,2734,0
229877,Suction events (CH),Suction events (CH),,Text,,,chartevents,ECMO,,3396,0
229878,Circuit inspected for clot (CH),Circuit inspected for clot (CH),,Text,,,chartevents,ECMO,,2882,0
229879,Cannula sites visually inspected (CH),Cannula sites visually inspected (CH),,Text,,,chartevents,ECMO,,3084,0
229880,PICC Biopatch,PICC Biopatch,,Checkbox,,,chartevents,Access Lines - Invasive,,60240,0
229881,Dialysis/Pheresis Biopatch,Dialysis/Pheresis Biopatch,,Checkbox,,,chartevents,Access Lines - Invasive,,38574,0
229882,CVL Biopatch,CVL Biopatch,,Checkbox,,,chartevents,Access Lines - Invasive,,112671,0
229883,Pressure ulcer #1- Date Indentified_OLD_1,Pressure ulcer #1- Date Indentified_OLD_1,,Date and time,,,datetimeevents,Skin - Impairment,,0,0
229884,Pressure Ulcer #1- Date Indentified,Pressure Ulcer #1- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,23721,0
229885,Pressure Ulcer #2- Date Indentified,Pressure Ulcer #2- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,8539,0
229886,Pressure Ulcer #3- Date Indentified,Pressure Ulcer #3- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,3787,0
229887,Pressure Ulcer #4- Date Indentified,Pressure Ulcer #4- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,1968,0
229888,Pressure Ulcer #5- Date Indentified,Pressure Ulcer #5- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,1001,0
229889,Pressure Ulcer #6- Date Indentified,Pressure Ulcer #6- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,558,0
229890,Pressure Ulcer #7- Date Indentified,Pressure Ulcer #7- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,248,0
229891,Pressure Ulcer #8- Date Indentified,Pressure Ulcer #8- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,145,0
229892,Pressure Ulcer #9- Date Indentified,Pressure Ulcer #9- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,42,0
229893,Pressure Ulcer #10- Date Indentified,Pressure Ulcer #10- Date Indentified,,Date and time,,,datetimeevents,Skin - Impairment,,3,0
229894,NPT 30 mattress pump in use,NPT 30 mattress pump in use,,Checkbox,,,chartevents,Treatments,,253154,0
229895,Low Speed Limit (VAD),Low Speed Limit (VAD),RPM,Numeric,,,chartevents,Durable VAD,,4424,0
229896,Cardiac Power Output (CPO),CPO,Watts,Numeric,,,chartevents,Impella,,1820,0
229897,Cardiac Output (CO) (Impella),CO (Impella),L/min,Numeric,,,chartevents,Impella,,1828,0
229898,LVEDP (Impella),LVEDP (Impella),mmHg,Numeric,,,chartevents,Impella,,437,0
229899,Left Ventricular Pressure Signal - Systolic,Left Ventricular Pressure Signal - Systolic,mmHg,Numeric,,,chartevents,Impella,,5239,0
229900,Left Ventricular Pressure Signal - Diastolic,Left Ventricular Pressure Signal - Diastolic,mmHg,Numeric,,,chartevents,Impella,,5230,0
229974,COVID NCP - Problem,COVID NCP - Problem,,Text,,,chartevents,Care Plans,,169960,0
229975,COVID NCP - Expected outcomes,COVID NCP - Expected outcomes,,Text,,,chartevents,Care Plans,,290606,0
229977,COVID NCP - Interventions,COVID NCP - Interventions,,Text,,,chartevents,Care Plans,,390365,0
229979,COVID NCP - Plan revised,COVID NCP - Plan revised,,Text,,,chartevents,Care Plans,,12068,0
229980,COVID NCP - Problem resolved,COVID NCP - Problem resolved,,Text,,,chartevents,Care Plans,,11317,0
229983,Isoflurane (Inhaled),Isoflurane (Inhaled),,Processes,,,procedureevents,Medications,,12,0
229984,Sevoflurane (Inhaled),Sevoflurane (Inhaled),,Processes,,,procedureevents,Medications,,1,0
229985,Machine checked (Anes),Machine checked (Anes),,Checkbox,,,chartevents,Respiratory,,62,0
229986,Leak test done (Anes),Leak test done (Anes),,Checkbox,,,chartevents,Respiratory,,40,0
229987,Filters checked,Filters checked,,Checkbox,,,chartevents,Respiratory,,0,0
229988,Circuit changed (Anes),Circuit changed (Anes),,Checkbox,,,chartevents,Respiratory,,43,0
229990,Filters checked (Anes),Filters checked (Anes),,Checkbox,,,chartevents,Respiratory,,40,0
229991,Absorbent changed (Anes),Absorbent changed (Ans),,Checkbox,,,chartevents,Respiratory,,31,0
229992,Filters changed (Anes),Filters changed (Anes),,Checkbox,,,chartevents,Respiratory,,55,0
229993,Vaporizer filled (Anes),Vaporizer filled (Anes),,Checkbox,,,chartevents,Respiratory,,22,0
229994,Vaporizer checked (Anes),Vaporizer checked (Anes),,Checkbox,,,chartevents,Respiratory,,21,0
229995,Amsorb changed (Anes),Amsorb changed (Anes),,Checkbox,,,chartevents,Respiratory,,27,0
229996,Nitrous Oxide (Inhaled),Nitrous Oxide (Inhaled),,Processes,,,procedureevents,Medications,,0,0
230032,Flow Sensor repositioned (Tandem),Flow Sensor repositioned (LifeSPARC),,Text,,,chartevents,Tandem Heart,,28,0
230033,Stool Management,Stool Management,,Text,,,chartevents,GI/GU,,31728,0
230034,Amiodarone 150/100,Amiodarone 150/100,mg,Solution,,,inputevents,Medications,,94,0
230035,Accessory muscle use.,Accessory muscle use.,,Text,,,chartevents,RDOS,,153,0
230036,Grunting,Grunting at end-expiration,,Text,,,chartevents,RDOS,,153,0
230037,HR per min,HR per min,,Text,,,chartevents,RDOS,,156,0
230038,Look of fear,Look of fear,,Text,,,chartevents,RDOS,,143,0
230039,Nasal flaring.,Nasal flaring.,,Text,,,chartevents,RDOS,,153,0
230040,Paradoxical breathing,Paradoxical breathing,,Text,,,chartevents,RDOS,,154,0
230041,Restlessness.,Restlessness.,,Text,,,chartevents,RDOS,,155,0
230042,RR per min,RR per min,,Text,,,chartevents,RDOS,,156,0
230044,Heparin Sodium (CRRT-Prefilter),Heparin Sodium (CRRT-Prefilter),units,Solution,,,inputevents,Medications,,66,0
230045,Intellivent (Hamilton Vent Mode),Intellivent (Hamilton Vent Mode),,Checkbox,,,chartevents,Respiratory,,18678,0
230046,Interpreter Used,Interpreter Used,,Checkbox,,,chartevents,Restraint/Support Systems,,1709,0
230049,PNC-1 Appearance,PNC-1 Appearance,,Text,,,chartevents,Pain/Sedation,,226,0
230050,PNC-1 Bolus (mL),PNC-1 Bolus (mL),mL,Numeric,,,chartevents,Pain/Sedation,,81,0
230051,PNC-1 Infusion Rate (mL/hr),PNC-1 Infusion Rate (mL/hr),ml/hr,Numeric,,,chartevents,Pain/Sedation,,234,0
230052,PNC-1 Location,PNC-1 Location,,Text,,,chartevents,Pain/Sedation,,220,0
230053,PNC-1 Medication,PNC-1 Medication,,Text,,,chartevents,Pain/Sedation,,245,0
230055,PNC-1 Motor Deficit,PNC-1 Motor Deficit,,Text,,,chartevents,Pain/Sedation,,216,0
230056,PNC-2 Appearance,PNC-2 Appearance,,Text,,,chartevents,Pain/Sedation,,153,0
230057,PNC-2 Bolus (mL),PNC-2 Bolus (mL),mL,Numeric,,,chartevents,Pain/Sedation,,49,0
230058,PNC-2 Infusion Rate (mL/hr),PNC-2 Infusion Rate (mL/hr),ml/hr,Numeric,,,chartevents,Pain/Sedation,,146,0
230059,PNC-2 Location,PNC-2 Location,,Text,,,chartevents,Pain/Sedation,,142,0
230060,PNC-2 Medication,PNC-2 Medication,,Text,,,chartevents,Pain/Sedation,,154,0
230062,PNC-2 Motor Deficit,PNC-2 Motor Deficit,,Text,,,chartevents,Pain/Sedation,,142,0
230068,Documented in DC Summary (Bronch)_OLD_1,Documented in DC Summary (Bronch)_OLD_1,,Checkbox,,,chartevents,Bronchoscopy,,0,0
230069,Documented in DC Summary (Bronch),Documented in DC Summary (Bronch),,Text,,,chartevents,Bronchoscopy,,0,0
230070,Documented in DC Summary (Aline),Documented in DC Summary (Aline),,Text,,,chartevents,Arterial Line Insertion,,0,0
230071,Documented in DC Summary (CVL),Documented in DC Summary (CVL),,Text,,,chartevents,CVL Insertion,,0,0
230072,Documented on DC Summary (GenProc),Documented on DC Summary (GenProc),,Text,,,chartevents,Generic Proc Note,,0,0
230073,Documented in DC Summary (Intub),Documented in DC Summary (Intub),,Text,,,chartevents,Intubation,,0,0
230074,Documented in DC Summary (LP),Documented in DC Summary (LP),,Text,,,chartevents,Lumbar Puncture,,0,0
230075,Documented on DC Summary (PA),Documented on DC Summary (PA),,Text,,,chartevents,PA Line Insertion,,0,0
230076,Documented on DC Summary (Para),Documented on DC Summary (Para),,Text,,,chartevents,Paracentesis,,0,0
230077,Documented on DC Summary (PICC),Documented on DC Summary (PICC),,Text,,,chartevents,PICC Line Insertion,,0,0
230078,Documented on DC Summary (Thora),Documented on DC Summary (Thora),,Text,,,chartevents,Thoracentesis,,0,0
230083,Replacement Fluid (Pre-Filter),Replacement Fluid (Pre-Filter),,Text,,,chartevents,Dialysis,,41512,0
